(23374, 3103, 7157, 1:41:201, 27), 
(23375, 3103, 7157, 1:40:672, 28), 
(23376, 3103, 7157, 1:37:191, 29), 
(23377, 3103, 7157, 1:40:020, 30), 
(23378, 3103, 7157, 1:39:569, 31), 
(23379, 3103, 7157, 1:42:208, 32), 
(23380, 3103, 7157, 1:36:890, 33), 
(23381, 3103, 7157, 1:44:473, 34), 
(23382, 3103, 7157, 1:37:954, 35), 
(23383, 3103, 7157, 1:44:523, 36), 
(23384, 3103, 7157, 1:41:639, 37), 
(23385, 3103, 7157, 1:42:670, 38), 
(23386, 3103, 7157, 1:38:377, 39), 
(23387, 3103, 7157, 1:42:434, 40), 
(23388, 3103, 7157, 1:40:412, 41), 
(23389, 3103, 7157, 1:36:127, 42), 
(23390, 3103, 7157, 1:40:852, 43), 
(23391, 3103, 7157, 1:38:552, 44), 
(23392, 3103, 7157, 1:43:018, 45), 
(23393, 3103, 7157, 1:44:358, 46), 
(23394, 3103, 7157, 1:43:965, 47), 
(23395, 3103, 7157, 1:43:003, 48), 
(23396, 3103, 7157, 1:44:815, 49), 
(23397, 3103, 7157, 1:39:264, 50), 
(23398, 3103, 7157, 1:37:951, 51), 
(23399, 3103, 7157, 1:42:863, 52), 
(23400, 3103, 7157, 1:37:406, 53), 
(23401, 3103, 7157, 1:39:591, 54), 
(23402, 3103, 7157, 1:40:638, 55), 
(23403, 3103, 7157, 1:41:930, 56), 
(23404, 3103, 7158, 1:36:608, 1), 
(23405, 3103, 7158, 1:36:457, 2), 
(23406, 3103, 7158, 1:36:195, 3), 
(23407, 3103, 7158, 1:44:504, 4), 
(23408, 3103, 7158, 1:41:223, 5), 
(23409, 3103, 7158, 1:39:234, 6), 
(23410, 3103, 7158, 1:43:455, 7), 
(23411, 3103, 7158, 1:44:139, 8), 
(23412, 3103, 7158, 1:36:312, 9), 
(23413, 3103, 7158, 1:36:628, 10), 
(23414, 3103, 7158, 1:43:657, 11), 
(23415, 3103, 7158, 1:44:678, 12), 
(23416, 3103, 7158, 1:39:223, 13), 
(23417, 3103, 7158, 1:41:833, 14), 
(23418, 3103, 7158, 1:42:719, 15), 
(23419, 3103, 7158, 1:40:010, 16), 
(23420, 3103, 7158, 1:42:824, 17), 
(23421, 3103, 7158, 1:42:652, 18), 
(23422, 3103, 7158, 1:39:377, 19), 
(23423, 3103, 7158, 1:41:308, 20), 
(23424, 3103, 7158, 1:40:252, 21), 
(23425, 3103, 7158, 1:44:362, 22), 
(23426, 3103, 7158, 1:41:060, 23), 
(23427, 3103, 7158, 1:38:388, 24), 
(23428, 3103, 7158, 1:36:378, 25), 
(23429, 3103, 7158, 1:44:057, 26), 
(23430, 3103, 7158, 1:38:778, 27), 
(23431, 3103, 7158, 1:40:520, 28), 
(23432, 3103, 7158, 1:39:595, 29), 
(23433, 3103, 7158, 1:43:397, 30), 
(23434, 3103, 7158, 1:36:796, 31), 
(23435, 3103, 7158, 1:38:385, 32), 
(23436, 3103, 7158, 1:37:691, 33), 
(23437, 3103, 7158, 1:44:810, 34), 
(23438, 3103, 7158, 1:40:053, 35), 
(23439, 3103, 7158, 1:40:135, 36), 
(23440, 3103, 7158, 1:36:861, 37), 
(23441, 3103, 7158, 1:42:133, 38), 
(23442, 3103, 7158, 1:39:001, 39), 
(23443, 3103, 7158, 1:40:358, 40), 
(23444, 3103, 7158, 1:38:713, 41), 
(23445, 3103, 7158, 1:39:011, 42), 
(23446, 3103, 7158, 1:40:574, 43), 
(23447, 3103, 7158, 1:44:846, 44), 
(23448, 3103, 7158, 1:38:378, 45), 
(23449, 3103, 7158, 1:39:943, 46), 
(23450, 3103, 7158, 1:39:498, 47), 
(23451, 3103, 7158, 1:37:490, 48), 
(23452, 3103, 7158, 1:36:038, 49), 
(23453, 3103, 7158, 1:39:595, 50), 
(23454, 3103, 7158, 1:38:488, 51), 
(23455, 3103, 7158, 1:40:185, 52), 
(23456, 3103, 7158, 1:37:932, 53), 
(23457, 3103, 7158, 1:42:987, 54), 
(23458, 3103, 7158, 1:36:559, 55), 
(23459, 3103, 7158, 1:38:757, 56), 
(23460, 3103, 7159, 1:39:562, 1), 
(23461, 3103, 7159, 1:41:686, 2), 
(23462, 3103, 7159, 1:37:516, 3), 
(23463, 3103, 7159, 1:42:724, 4), 
(23464, 3103, 7159, 1:40:049, 5), 
(23465, 3103, 7159, 1:36:082, 6), 
(23466, 3103, 7159, 1:37:619, 7), 
(23467, 3103, 7159, 1:38:365, 8), 
(23468, 3103, 7159, 1:37:873, 9), 
(23469, 3103, 7159, 1:41:273, 10), 
(23470, 3103, 7159, 1:36:875, 11), 
(23471, 3103, 7159, 1:41:118, 12), 
(23472, 3103, 7159, 1:40:677, 13), 
(23473, 3103, 7159, 1:40:077, 14), 
(23474, 3103, 7159, 1:43:733, 15), 
(23475, 3103, 7159, 1:38:886, 16), 
(23476, 3103, 7159, 1:42:582, 17), 
(23477, 3103, 7159, 1:38:240, 18), 
(23478, 3103, 7159, 1:41:083, 19), 
(23479, 3103, 7159, 1:39:750, 20), 
(23480, 3103, 7159, 1:36:912, 21), 
(23481, 3103, 7159, 1:41:190, 22), 
(23482, 3103, 7159, 1:42:650, 23), 
(23483, 3103, 7159, 1:41:521, 24), 
(23484, 3103, 7159, 1:37:867, 25), 
(23485, 3103, 7159, 1:41:804, 26), 
(23486, 3103, 7159, 1:43:062, 27), 
(23487, 3103, 7159, 1:42:051, 28), 
(23488, 3103, 7159, 1:39:442, 29), 
(23489, 3103, 7159, 1:44:282, 30), 
(23490, 3103, 7159, 1:38:457, 31), 
(23491, 3103, 7159, 1:38:329, 32), 
(23492, 3103, 7159, 1:41:671, 33), 
(23493, 3103, 7159, 1:38:151, 34), 
(23494, 3103, 7159, 1:41:866, 35), 
(23495, 3103, 7159, 1:40:308, 36), 
(23496, 3103, 7159, 1:44:372, 37), 
(23497, 3103, 7159, 1:40:247, 38), 
(23498, 3103, 7159, 1:40:962, 39), 
(23499, 3103, 7159, 1:43:884, 40), 
(23500, 3103, 7159, 1:36:450, 41), 
(23501, 3103, 7159, 1:43:198, 42), 
(23502, 3103, 7159, 1:44:313, 43), 
(23503, 3103, 7159, 1:42:889, 44), 
(23504, 3103, 7159, 1:42:035, 45), 
(23505, 3103, 7159, 1:36:257, 46), 
(23506, 3103, 7159, 1:43:241, 47), 
(23507, 3103, 7159, 1:43:335, 48), 
(23508, 3103, 7159, 1:36:243, 49), 
(23509, 3103, 7159, 1:41:582, 50), 
(23510, 3103, 7159, 1:44:714, 51), 
(23511, 3103, 7159, 1:41:997, 52), 
(23512, 3103, 7159, 1:36:519, 53), 
(23513, 3103, 7159, 1:41:622, 54), 
(23514, 3103, 7159, 1:39:828, 55), 
(23515, 3103, 7159, 1:43:713, 56), 
(23516, 3103, 7160, 1:44:631, 1), 
(23517, 3103, 7160, 1:44:906, 2), 
(23518, 3103, 7160, 1:41:247, 3), 
(23519, 3103, 7160, 1:37:810, 4), 
(23520, 3103, 7160, 1:40:749, 5), 
(23521, 3103, 7160, 1:41:851, 6), 
(23522, 3103, 7160, 1:36:733, 7), 
(23523, 3103, 7160, 1:41:118, 8), 
(23524, 3103, 7160, 1:41:728, 9), 
(23525, 3103, 7160, 1:37:248, 10), 
(23526, 3103, 7160, 1:43:090, 11), 
(23527, 3103, 7160, 1:38:458, 12), 
(23528, 3103, 7160, 1:38:705, 13), 
(23529, 3103, 7160, 1:39:681, 14), 
(23530, 3103, 7160, 1:40:191, 15), 
(23531, 3103, 7160, 1:42:516, 16), 
(23532, 3103, 7160, 1:40:389, 17), 
(23533, 3103, 7160, 1:36:230, 18), 
(23534, 3103, 7160, 1:40:320, 19), 
(23535, 3103, 7160, 1:41:926, 20), 
(23536, 3103, 7160, 1:44:067, 21), 
(23537, 3103, 7160, 1:44:858, 22), 
(23538, 3103, 7160, 1:39:665, 23), 
(23539, 3103, 7160, 1:38:042, 24), 
(23540, 3103, 7160, 1:38:890, 25), 
(23541, 3103, 7160, 1:39:984, 26), 
(23542, 3103, 7160, 1:37:381, 27), 
(23543, 3103, 7160, 1:41:505, 28), 
(23544, 3103, 7160, 1:41:344, 29), 
(23545, 3103, 7160, 1:43:009, 30), 
(23546, 3103, 7160, 1:39:509, 31), 
(23547, 3103, 7160, 1:43:743, 32), 
(23548, 3103, 7160, 1:42:126, 33), 
(23549, 3103, 7160, 1:42:871, 34), 
(23550, 3103, 7160, 1:40:849, 35), 
(23551, 3103, 7160, 1:39:348, 36), 
(23552, 3103, 7160, 1:38:187, 37), 
(23553, 3103, 7160, 1:37:891, 38), 
(23554, 3103, 7160, 1:42:608, 39), 
(23555, 3103, 7160, 1:38:709, 40), 
(23556, 3103, 7160, 1:41:558, 41), 
(23557, 3103, 7160, 1:36:224, 42), 
(23558, 3103, 7160, 1:38:744, 43), 
(23559, 3103, 7160, 1:44:756, 44), 
(23560, 3103, 7160, 1:40:569, 45), 
(23561, 3103, 7160, 1:37:203, 46), 
(23562, 3103, 7160, 1:36:277, 47), 
(23563, 3103, 7160, 1:41:756, 48), 
(23564, 3103, 7160, 1:39:697, 49), 
(23565, 3103, 7160, 1:38:091, 50), 
(23566, 3103, 7160, 1:40:069, 51), 
(23567, 3103, 7160, 1:40:364, 52), 
(23568, 3103, 7160, 1:37:487, 53), 
(23569, 3103, 7160, 1:40:889, 54), 
(23570, 3103, 7160, 1:43:455, 55), 
(23571, 3103, 7160, 1:41:607, 56), 
(23572, 3103, 7161, 1:39:788, 1), 
(23573, 3103, 7161, 1:37:304, 2), 
(23574, 3103, 7161, 1:43:667, 3), 
(23575, 3103, 7161, 1:37:793, 4), 
(23576, 3103, 7161, 1:37:655, 5), 
(23577, 3103, 7161, 1:36:204, 6), 
(23578, 3103, 7161, 1:42:837, 7), 
(23579, 3103, 7161, 1:39:314, 8), 
(23580, 3103, 7161, 1:40:521, 9), 
(23581, 3103, 7161, 1:37:538, 10), 
(23582, 3103, 7161, 1:37:281, 11), 
(23583, 3103, 7161, 1:42:105, 12), 
(23584, 3103, 7161, 1:37:243, 13), 
(23585, 3103, 7161, 1:40:073, 14), 
(23586, 3103, 7161, 1:43:669, 15), 
(23587, 3103, 7161, 1:37:404, 16), 
(23588, 3103, 7161, 1:41:825, 17), 
(23589, 3103, 7161, 1:43:456, 18), 
(23590, 3103, 7161, 1:37:483, 19), 
(23591, 3103, 7161, 1:37:814, 20), 
(23592, 3103, 7161, 1:36:852, 21), 
(23593, 3103, 7161, 1:41:563, 22), 
(23594, 3103, 7161, 1:41:958, 23), 
(23595, 3103, 7161, 1:43:784, 24), 
(23596, 3103, 7161, 1:37:347, 25), 
(23597, 3103, 7161, 1:38:121, 26), 
(23598, 3103, 7161, 1:37:843, 27), 
(23599, 3103, 7161, 1:39:240, 28), 
(23600, 3103, 7161, 1:43:613, 29), 
(23601, 3103, 7161, 1:41:445, 30), 
(23602, 3103, 7161, 1:43:496, 31), 
(23603, 3103, 7161, 1:44:915, 32), 
(23604, 3103, 7161, 1:43:599, 33), 
(23605, 3103, 7161, 1:42:554, 34), 
(23606, 3103, 7161, 1:41:055, 35), 
(23607, 3103, 7161, 1:40:570, 36), 
(23608, 3103, 7161, 1:41:146, 37), 
(23609, 3103, 7161, 1:41:201, 38), 
(23610, 3103, 7161, 1:39:533, 39), 
(23611, 3103, 7161, 1:40:714, 40), 
(23612, 3103, 7161, 1:38:733, 41), 
(23613, 3103, 7161, 1:42:335, 42), 
(23614, 3103, 7161, 1:40:928, 43), 
(23615, 3103, 7161, 1:37:395, 44), 
(23616, 3103, 7161, 1:37:219, 45), 
(23617, 3103, 7161, 1:42:643, 46), 
(23618, 3103, 7161, 1:41:128, 47), 
(23619, 3103, 7161, 1:43:798, 48), 
(23620, 3103, 7161, 1:41:167, 49), 
(23621, 3103, 7161, 1:44:051, 50), 
(23622, 3103, 7161, 1:40:090, 51), 
(23623, 3103, 7161, 1:42:231, 52), 
(23624, 3103, 7161, 1:37:425, 53), 
(23625, 3103, 7161, 1:44:446, 54), 
(23626, 3103, 7161, 1:42:987, 55), 
(23627, 3103, 7161, 1:36:043, 56), 
(23628, 3103, 7162, 1:44:038, 1), 
(23629, 3103, 7162, 1:40:877, 2), 
(23630, 3103, 7162, 1:38:130, 3), 
(23631, 3103, 7162, 1:36:889, 4), 
(23632, 3103, 7162, 1:42:467, 5), 
(23633, 3103, 7162, 1:38:600, 6), 
(23634, 3103, 7162, 1:39:030, 7), 
(23635, 3103, 7162, 1:44:575, 8), 
(23636, 3103, 7162, 1:42:762, 9), 
(23637, 3103, 7162, 1:38:780, 10), 
(23638, 3103, 7162, 1:44:846, 11), 
(23639, 3103, 7162, 1:43:276, 12), 
(23640, 3103, 7162, 1:43:835, 13), 
(23641, 3103, 7162, 1:44:680, 14), 
(23642, 3103, 7162, 1:41:285, 15), 
(23643, 3103, 7162, 1:39:854, 16), 
(23644, 3103, 7162, 1:40:009, 17), 
(23645, 3103, 7162, 1:37:261, 18), 
(23646, 3103, 7162, 1:38:379, 19), 
(23647, 3103, 7162, 1:41:084, 20), 
(23648, 3103, 7162, 1:44:214, 21), 
(23649, 3103, 7162, 1:44:427, 22), 
(23650, 3103, 7162, 1:44:028, 23), 
(23651, 3103, 7162, 1:40:793, 24), 
(23652, 3103, 7162, 1:44:956, 25), 
(23653, 3103, 7162, 1:43:941, 26), 
(23654, 3103, 7162, 1:36:854, 27), 
(23655, 3103, 7162, 1:40:758, 28), 
(23656, 3103, 7162, 1:41:555, 29), 
(23657, 3103, 7162, 1:40:314, 30), 
(23658, 3103, 7162, 1:38:938, 31), 
(23659, 3103, 7162, 1:36:915, 32), 
(23660, 3103, 7162, 1:36:868, 33), 
(23661, 3103, 7162, 1:40:911, 34), 
(23662, 3103, 7162, 1:43:191, 35), 
(23663, 3103, 7162, 1:40:517, 36), 
(23664, 3103, 7162, 1:44:428, 37), 
(23665, 3103, 7162, 1:37:717, 38), 
(23666, 3103, 7162, 1:38:406, 39), 
(23667, 3103, 7162, 1:37:598, 40), 
(23668, 3103, 7162, 1:40:553, 41), 
(23669, 3103, 7162, 1:36:306, 42), 
(23670, 3103, 7162, 1:38:972, 43), 
(23671, 3103, 7162, 1:44:555, 44), 
(23672, 3103, 7162, 1:43:743, 45), 
(23673, 3103, 7162, 1:37:989, 46), 
(23674, 3103, 7162, 1:43:495, 47), 
(23675, 3103, 7162, 1:37:813, 48), 
(23676, 3103, 7162, 1:41:742, 49), 
(23677, 3103, 7162, 1:40:703, 50), 
(23678, 3103, 7162, 1:43:615, 51), 
(23679, 3103, 7162, 1:42:236, 52), 
(23680, 3103, 7162, 1:43:070, 53), 
(23681, 3103, 7162, 1:37:349, 54), 
(23682, 3103, 7162, 1:39:512, 55), 
(23683, 3103, 7162, 1:40:293, 56), 
(23684, 3103, 7163, 1:43:510, 1), 
(23685, 3103, 7163, 1:38:293, 2), 
(23686, 3103, 7163, 1:37:587, 3), 
(23687, 3103, 7163, 1:38:785, 4), 
(23688, 3103, 7163, 1:44:887, 5), 
(23689, 3103, 7163, 1:38:803, 6), 
(23690, 3103, 7163, 1:44:633, 7), 
(23691, 3103, 7163, 1:41:418, 8), 
(23692, 3103, 7163, 1:37:546, 9), 
(23693, 3103, 7163, 1:39:444, 10), 
(23694, 3103, 7163, 1:38:257, 11), 
(23695, 3103, 7163, 1:39:674, 12), 
(23696, 3103, 7163, 1:37:608, 13), 
(23697, 3103, 7163, 1:37:449, 14), 
(23698, 3103, 7163, 1:38:862, 15), 
(23699, 3103, 7163, 1:36:128, 16), 
(23700, 3103, 7163, 1:40:941, 17), 
(23701, 3103, 7163, 1:41:508, 18), 
(23702, 3103, 7163, 1:39:488, 19), 
(23703, 3103, 7163, 1:39:064, 20), 
(23704, 3103, 7163, 1:43:604, 21), 
(23705, 3103, 7163, 1:42:243, 22), 
(23706, 3103, 7163, 1:42:175, 23), 
(23707, 3103, 7163, 1:37:343, 24), 
(23708, 3103, 7163, 1:44:323, 25), 
(23709, 3103, 7163, 1:43:207, 26), 
(23710, 3103, 7163, 1:41:622, 27), 
(23711, 3103, 7163, 1:36:980, 28), 
(23712, 3103, 7163, 1:41:530, 29), 
(23713, 3103, 7163, 1:38:075, 30), 
(23714, 3103, 7163, 1:37:592, 31), 
(23715, 3103, 7163, 1:39:299, 32), 
(23716, 3103, 7163, 1:36:262, 33), 
(23717, 3103, 7163, 1:38:712, 34), 
(23718, 3103, 7163, 1:37:632, 35), 
(23719, 3103, 7163, 1:42:210, 36), 
(23720, 3103, 7163, 1:39:380, 37), 
(23721, 3103, 7163, 1:36:060, 38), 
(23722, 3103, 7163, 1:39:317, 39), 
(23723, 3103, 7163, 1:42:083, 40), 
(23724, 3103, 7163, 1:40:422, 41), 
(23725, 3103, 7163, 1:42:828, 42), 
(23726, 3103, 7163, 1:39:974, 43), 
(23727, 3103, 7163, 1:43:385, 44), 
(23728, 3103, 7163, 1:38:576, 45), 
(23729, 3103, 7163, 1:41:742, 46), 
(23730, 3103, 7163, 1:37:581, 47), 
(23731, 3103, 7163, 1:37:717, 48), 
(23732, 3103, 7163, 1:39:382, 49), 
(23733, 3103, 7163, 1:36:597, 50), 
(23734, 3103, 7163, 1:42:507, 51), 
(23735, 3103, 7163, 1:42:893, 52), 
(23736, 3103, 7163, 1:39:587, 53), 
(23737, 3103, 7163, 1:42:921, 54), 
(23738, 3103, 7163, 1:44:071, 55), 
(23739, 3103, 7163, 1:39:625, 56), 

-- KRAJ CHI2013

(23740, 3104, 7142, 1:39:546, 1), 
(23741, 3104, 7142, 1:41:816, 2), 
(23742, 3104, 7142, 1:41:878, 3), 
(23743, 3104, 7142, 1:40:565, 4), 
(23744, 3104, 7142, 1:42:172, 5), 
(23745, 3104, 7142, 1:41:488, 6), 
(23746, 3104, 7142, 1:42:159, 7), 
(23747, 3104, 7142, 1:37:014, 8), 
(23748, 3104, 7142, 1:42:594, 9), 
(23749, 3104, 7142, 1:39:552, 10), 
(23750, 3104, 7142, 1:37:887, 11), 
(23751, 3104, 7142, 1:36:351, 12), 
(23752, 3104, 7142, 1:36:961, 13), 
(23753, 3104, 7142, 1:37:973, 14), 
(23754, 3104, 7142, 1:40:805, 15), 
(23755, 3104, 7142, 1:42:060, 16), 
(23756, 3104, 7142, 1:37:771, 17), 
(23757, 3104, 7142, 1:42:629, 18), 
(23758, 3104, 7142, 1:42:456, 19), 
(23759, 3104, 7142, 1:40:706, 20), 
(23760, 3104, 7142, 1:42:862, 21), 
(23761, 3104, 7142, 1:42:723, 22), 
(23762, 3104, 7142, 1:40:189, 23), 
(23763, 3104, 7142, 1:36:796, 24), 
(23764, 3104, 7142, 1:37:842, 25), 
(23765, 3104, 7142, 1:36:031, 26), 
(23766, 3104, 7142, 1:37:299, 27), 
(23767, 3104, 7142, 1:36:829, 28), 
(23768, 3104, 7142, 1:36:902, 29), 
(23769, 3104, 7142, 1:38:887, 30), 
(23770, 3104, 7142, 1:36:765, 31), 
(23771, 3104, 7142, 1:41:443, 32), 
(23772, 3104, 7142, 1:42:090, 33), 
(23773, 3104, 7142, 1:43:775, 34), 
(23774, 3104, 7142, 1:39:769, 35), 
(23775, 3104, 7142, 1:36:221, 36), 
(23776, 3104, 7142, 1:39:730, 37), 
(23777, 3104, 7142, 1:38:334, 38), 
(23778, 3104, 7142, 1:37:845, 39), 
(23779, 3104, 7142, 1:43:360, 40), 
(23780, 3104, 7142, 1:39:993, 41), 
(23781, 3104, 7142, 1:38:109, 42), 
(23782, 3104, 7142, 1:42:830, 43), 
(23783, 3104, 7142, 1:43:529, 44), 
(23784, 3104, 7142, 1:38:587, 45), 
(23785, 3104, 7142, 1:40:420, 46), 
(23786, 3104, 7142, 1:42:369, 47), 
(23787, 3104, 7142, 1:37:534, 48), 
(23788, 3104, 7142, 1:40:805, 49), 
(23789, 3104, 7142, 1:37:206, 50), 
(23790, 3104, 7142, 1:41:576, 51), 
(23791, 3104, 7142, 1:36:346, 52), 
(23792, 3104, 7142, 1:43:556, 53), 
(23793, 3104, 7142, 1:38:609, 54), 
(23794, 3104, 7142, 1:39:855, 55), 
(23795, 3104, 7142, 1:39:706, 56), 
(23796, 3104, 7142, 1:43:113, 57), 
(23797, 3104, 7143, 1:36:348, 1), 
(23798, 3104, 7143, 1:39:250, 2), 
(23799, 3104, 7143, 1:38:838, 3), 
(23800, 3104, 7143, 1:36:280, 4), 
(23801, 3104, 7143, 1:39:432, 5), 
(23802, 3104, 7143, 1:40:584, 6), 
(23803, 3104, 7143, 1:40:545, 7), 
(23804, 3104, 7143, 1:42:397, 8), 
(23805, 3104, 7143, 1:37:811, 9), 
(23806, 3104, 7143, 1:39:098, 10), 
(23807, 3104, 7143, 1:38:027, 11), 
(23808, 3104, 7143, 1:43:339, 12), 
(23809, 3104, 7143, 1:43:867, 13), 
(23810, 3104, 7143, 1:41:387, 14), 
(23811, 3104, 7143, 1:40:561, 15), 
(23812, 3104, 7143, 1:36:227, 16), 
(23813, 3104, 7143, 1:37:168, 17), 
(23814, 3104, 7143, 1:39:176, 18), 
(23815, 3104, 7143, 1:42:499, 19), 
(23816, 3104, 7143, 1:36:474, 20), 
(23817, 3104, 7143, 1:41:564, 21), 
(23818, 3104, 7143, 1:36:601, 22), 
(23819, 3104, 7143, 1:39:604, 23), 
(23820, 3104, 7143, 1:36:663, 24), 
(23821, 3104, 7143, 1:43:664, 25), 
(23822, 3104, 7143, 1:43:388, 26), 
(23823, 3104, 7143, 1:38:851, 27), 
(23824, 3104, 7143, 1:36:773, 28), 
(23825, 3104, 7143, 1:39:726, 29), 
(23826, 3104, 7143, 1:41:545, 30), 
(23827, 3104, 7143, 1:38:759, 31), 
(23828, 3104, 7143, 1:42:127, 32), 
(23829, 3104, 7143, 1:41:155, 33), 
(23830, 3104, 7143, 1:39:291, 34), 
(23831, 3104, 7143, 1:37:596, 35), 
(23832, 3104, 7143, 1:42:183, 36), 
(23833, 3104, 7143, 1:42:831, 37), 
(23834, 3104, 7143, 1:43:942, 38), 
(23835, 3104, 7143, 1:43:382, 39), 
(23836, 3104, 7143, 1:38:654, 40), 
(23837, 3104, 7143, 1:40:044, 41), 
(23838, 3104, 7143, 1:36:277, 42), 
(23839, 3104, 7143, 1:42:497, 43), 
(23840, 3104, 7143, 1:42:473, 44), 
(23841, 3104, 7143, 1:38:937, 45), 
(23842, 3104, 7143, 1:39:033, 46), 
(23843, 3104, 7143, 1:36:310, 47), 
(23844, 3104, 7143, 1:36:327, 48), 
(23845, 3104, 7143, 1:37:665, 49), 
(23846, 3104, 7143, 1:36:020, 50), 
(23847, 3104, 7143, 1:40:493, 51), 
(23848, 3104, 7143, 1:43:844, 52), 
(23849, 3104, 7143, 1:39:227, 53), 
(23850, 3104, 7143, 1:39:165, 54), 
(23851, 3104, 7143, 1:36:281, 55), 
(23852, 3104, 7143, 1:40:911, 56), 
(23853, 3104, 7143, 1:40:264, 57), 
(23854, 3104, 7144, 1:41:425, 1), 
(23855, 3104, 7144, 1:41:150, 2), 
(23856, 3104, 7144, 1:43:181, 3), 
(23857, 3104, 7144, 1:43:861, 4), 
(23858, 3104, 7144, 1:43:963, 5), 
(23859, 3104, 7144, 1:37:448, 6), 
(23860, 3104, 7144, 1:38:379, 7), 
(23861, 3104, 7144, 1:37:363, 8), 
(23862, 3104, 7144, 1:40:598, 9), 
(23863, 3104, 7144, 1:41:832, 10), 
(23864, 3104, 7144, 1:37:754, 11), 
(23865, 3104, 7144, 1:43:534, 12), 
(23866, 3104, 7144, 1:41:478, 13), 
(23867, 3104, 7144, 1:42:872, 14), 
(23868, 3104, 7144, 1:41:515, 15), 
(23869, 3104, 7144, 1:43:572, 16), 
(23870, 3104, 7144, 1:41:033, 17), 
(23871, 3104, 7144, 1:40:192, 18), 
(23872, 3104, 7144, 1:41:755, 19), 
(23873, 3104, 7144, 1:36:938, 20), 
(23874, 3104, 7144, 1:42:316, 21), 
(23875, 3104, 7144, 1:40:654, 22), 
(23876, 3104, 7144, 1:39:292, 23), 
(23877, 3104, 7144, 1:37:626, 24), 
(23878, 3104, 7144, 1:37:355, 25), 
(23879, 3104, 7144, 1:37:136, 26), 
(23880, 3104, 7144, 1:39:264, 27), 
(23881, 3104, 7144, 1:39:135, 28), 
(23882, 3104, 7144, 1:41:635, 29), 
(23883, 3104, 7144, 1:38:193, 30), 
(23884, 3104, 7144, 1:36:472, 31), 
(23885, 3104, 7144, 1:41:271, 32), 
(23886, 3104, 7144, 1:42:188, 33), 
(23887, 3104, 7144, 1:38:135, 34), 
(23888, 3104, 7144, 1:40:686, 35), 
(23889, 3104, 7144, 1:36:103, 36), 
(23890, 3104, 7144, 1:39:883, 37), 
(23891, 3104, 7144, 1:39:279, 38), 
(23892, 3104, 7144, 1:42:949, 39), 
(23893, 3104, 7144, 1:38:704, 40), 
(23894, 3104, 7144, 1:40:042, 41), 
(23895, 3104, 7144, 1:37:092, 42), 
(23896, 3104, 7144, 1:38:814, 43), 
(23897, 3104, 7144, 1:40:984, 44), 
(23898, 3104, 7144, 1:39:932, 45), 
(23899, 3104, 7144, 1:42:751, 46), 
(23900, 3104, 7144, 1:36:328, 47), 
(23901, 3104, 7144, 1:38:408, 48), 
(23902, 3104, 7144, 1:38:149, 49), 
(23903, 3104, 7144, 1:38:861, 50), 
(23904, 3104, 7144, 1:41:832, 51), 
(23905, 3104, 7144, 1:41:810, 52), 
(23906, 3104, 7144, 1:43:731, 53), 
(23907, 3104, 7144, 1:39:235, 54), 
(23908, 3104, 7144, 1:36:725, 55), 
(23909, 3104, 7144, 1:43:751, 56), 
(23910, 3104, 7144, 1:39:545, 57), 
(23911, 3104, 7145, 1:41:153, 1), 
(23912, 3104, 7145, 1:43:792, 2), 
(23913, 3104, 7145, 1:38:315, 3), 
(23914, 3104, 7145, 1:38:748, 4), 
(23915, 3104, 7145, 1:43:669, 5), 
(23916, 3104, 7145, 1:40:729, 6), 
(23917, 3104, 7145, 1:42:605, 7), 
(23918, 3104, 7145, 1:41:095, 8), 
(23919, 3104, 7145, 1:41:331, 9), 
(23920, 3104, 7145, 1:40:130, 10), 
(23921, 3104, 7145, 1:43:056, 11), 
(23922, 3104, 7145, 1:41:976, 12), 
(23923, 3104, 7145, 1:42:652, 13), 
(23924, 3104, 7145, 1:37:570, 14), 
(23925, 3104, 7145, 1:40:921, 15), 
(23926, 3104, 7145, 1:38:859, 16), 
(23927, 3104, 7145, 1:39:065, 17), 
(23928, 3104, 7145, 1:36:077, 18), 
(23929, 3104, 7145, 1:40:944, 19), 
(23930, 3104, 7145, 1:36:058, 20), 
(23931, 3104, 7145, 1:41:049, 21), 
(23932, 3104, 7145, 1:36:090, 22), 
(23933, 3104, 7145, 1:41:796, 23), 
(23934, 3104, 7145, 1:41:595, 24), 
(23935, 3104, 7145, 1:40:726, 25), 
(23936, 3104, 7145, 1:38:361, 26), 
(23937, 3104, 7145, 1:39:590, 27), 
(23938, 3104, 7145, 1:41:256, 28), 
(23939, 3104, 7145, 1:41:637, 29), 
(23940, 3104, 7145, 1:39:677, 30), 
(23941, 3104, 7145, 1:43:208, 31), 
(23942, 3104, 7145, 1:41:102, 32), 
(23943, 3104, 7145, 1:41:292, 33), 
(23944, 3104, 7145, 1:40:853, 34), 
(23945, 3104, 7145, 1:43:398, 35), 
(23946, 3104, 7145, 1:40:500, 36), 
(23947, 3104, 7145, 1:37:172, 37), 
(23948, 3104, 7145, 1:40:690, 38), 
(23949, 3104, 7145, 1:43:627, 39), 
(23950, 3104, 7145, 1:39:695, 40), 
(23951, 3104, 7145, 1:38:580, 41), 
(23952, 3104, 7145, 1:42:574, 42), 
(23953, 3104, 7145, 1:42:223, 43), 
(23954, 3104, 7145, 1:36:680, 44), 
(23955, 3104, 7145, 1:39:082, 45), 
