-- // GODINA: 2013 \\ 
(103218, "2013-T3109", 7163, 1:51:452, 18), 
(103219, "2013-T3109", 7163, 1:52:043, 19), 
(103220, "2013-T3109", 7163, 1:49:054, 20), 
(103221, "2013-T3109", 7163, 1:49:188, 21), 
(103222, "2013-T3109", 7163, 1:50:241, 22), 


(103223, "2013-T3110", 7142, 1:35:317, 1), -- // Japan 2013 \\ 
(103224, "2013-T3110", 7142, 1:37:473, 2), 
(103225, "2013-T3110", 7143, 1:35:625, 1), 
(103226, "2013-T3110", 7143, 1:34:991, 2), 
(103227, "2013-T3110", 7143, 1:36:353, 3), 
(103228, "2013-T3110", 7143, 1:34:722, 4), 
(103229, "2013-T3110", 7143, 1:34:583, 5), 
(103230, "2013-T3110", 7143, 1:37:494, 6), 
(103231, "2013-T3110", 7143, 1:34:189, 7), 
(103232, "2013-T3110", 7143, 1:34:442, 8), 
(103233, "2013-T3110", 7143, 1:36:886, 9), 
(103234, "2013-T3110", 7143, 1:35:130, 10), 
(103235, "2013-T3110", 7143, 1:37:114, 11), 
(103236, "2013-T3110", 7143, 1:37:374, 12), 
(103237, "2013-T3110", 7144, 1:35:963, 1), 
(103238, "2013-T3110", 7144, 1:37:310, 2), 
(103239, "2013-T3110", 7144, 1:34:208, 3), 
(103240, "2013-T3110", 7144, 1:37:878, 4), 
(103241, "2013-T3110", 7145, 1:34:401, 1), 
(103242, "2013-T3110", 7145, 1:34:501, 2), 
(103243, "2013-T3110", 7145, 1:34:027, 3), 
(103244, "2013-T3110", 7145, 1:34:994, 4), 
(103245, "2013-T3110", 7145, 1:37:004, 5), 
(103246, "2013-T3110", 7145, 1:35:463, 6), 
(103247, "2013-T3110", 7145, 1:35:479, 7), 
(103248, "2013-T3110", 7145, 1:34:215, 8), 
(103249, "2013-T3110", 7145, 1:35:793, 9), 
(103250, "2013-T3110", 7145, 1:34:055, 10), 
(103251, "2013-T3110", 7145, 1:37:358, 11), 
(103252, "2013-T3110", 7145, 1:37:048, 12), 
(103253, "2013-T3110", 7145, 1:34:658, 13), 
(103254, "2013-T3110", 7145, 1:34:536, 14), 
(103255, "2013-T3110", 7145, 1:34:211, 15), 
(103256, "2013-T3110", 7145, 1:36:791, 16), 
(103257, "2013-T3110", 7145, 1:36:469, 17), 
(103258, "2013-T3110", 7145, 1:34:339, 18), 
(103259, "2013-T3110", 7145, 1:36:015, 19), 
(103260, "2013-T3110", 7145, 1:37:716, 20), 
(103261, "2013-T3110", 7145, 1:37:994, 21), 
(103262, "2013-T3110", 7145, 1:34:286, 22), 
(103263, "2013-T3110", 7145, 1:35:301, 23), 
(103264, "2013-T3110", 7145, 1:37:484, 24), 
(103265, "2013-T3110", 7145, 1:34:312, 25), 
(103266, "2013-T3110", 7145, 1:35:593, 26), 
(103267, "2013-T3110", 7145, 1:34:412, 27), 
(103268, "2013-T3110", 7145, 1:37:264, 28), 
(103269, "2013-T3110", 7145, 1:34:770, 29), 
(103270, "2013-T3110", 7145, 1:34:398, 30), 
(103271, "2013-T3110", 7146, 1:34:739, 1), 
(103272, "2013-T3110", 7146, 1:36:209, 2), 
(103273, "2013-T3110", 7147, 1:36:287, 1), 
(103274, "2013-T3110", 7147, 1:34:906, 2), 
(103275, "2013-T3110", 7147, 1:37:552, 3), 
(103276, "2013-T3110", 7147, 1:34:435, 4), 
(103277, "2013-T3110", 7147, 1:37:738, 5), 
(103278, "2013-T3110", 7147, 1:36:663, 6), 
(103279, "2013-T3110", 7147, 1:36:060, 7), 
(103280, "2013-T3110", 7147, 1:37:344, 8), 
(103281, "2013-T3110", 7147, 1:36:646, 9), 
(103282, "2013-T3110", 7147, 1:35:169, 10), 
(103283, "2013-T3110", 7147, 1:35:392, 11), 
(103284, "2013-T3110", 7147, 1:36:677, 12), 
(103285, "2013-T3110", 7147, 1:36:353, 13), 
(103286, "2013-T3110", 7147, 1:35:032, 14), 
(103287, "2013-T3110", 7147, 1:36:628, 15), 
(103288, "2013-T3110", 7147, 1:36:342, 16), 
(103289, "2013-T3110", 7147, 1:37:059, 17), 
(103290, "2013-T3110", 7147, 1:35:080, 18), 
(103291, "2013-T3110", 7147, 1:36:845, 19), 
(103292, "2013-T3110", 7147, 1:36:216, 20), 
(103293, "2013-T3110", 7147, 1:37:350, 21), 
(103294, "2013-T3110", 7147, 1:35:657, 22), 
(103295, "2013-T3110", 7147, 1:35:074, 23), 
(103296, "2013-T3110", 7147, 1:35:079, 24), 
(103297, "2013-T3110", 7147, 1:36:041, 25), 
(103298, "2013-T3110", 7148, 1:36:738, 1), 
(103299, "2013-T3110", 7148, 1:37:116, 2), 
(103300, "2013-T3110", 7148, 1:37:697, 3), 
(103301, "2013-T3110", 7148, 1:34:171, 4), 
(103302, "2013-T3110", 7148, 1:36:739, 5), 
(103303, "2013-T3110", 7148, 1:35:187, 6), 
(103304, "2013-T3110", 7148, 1:36:758, 7), 
(103305, "2013-T3110", 7148, 1:36:983, 8), 
(103306, "2013-T3110", 7148, 1:35:133, 9), 
(103307, "2013-T3110", 7148, 1:34:392, 10), 
(103308, "2013-T3110", 7148, 1:37:931, 11), 
(103309, "2013-T3110", 7148, 1:35:551, 12), 
(103310, "2013-T3110", 7148, 1:36:363, 13), 
(103311, "2013-T3110", 7148, 1:36:688, 14), 
(103312, "2013-T3110", 7148, 1:36:651, 15), 
(103313, "2013-T3110", 7148, 1:37:470, 16), 
(103314, "2013-T3110", 7148, 1:34:449, 17), 
(103315, "2013-T3110", 7148, 1:37:096, 18), 
(103316, "2013-T3110", 7148, 1:37:680, 19), 
(103317, "2013-T3110", 7148, 1:35:719, 20), 
(103318, "2013-T3110", 7148, 1:34:130, 21), 
(103319, "2013-T3110", 7148, 1:37:181, 22), 
(103320, "2013-T3110", 7149, 1:35:211, 1), 
(103321, "2013-T3110", 7149, 1:36:225, 2), 
(103322, "2013-T3110", 7149, 1:37:800, 3), 
(103323, "2013-T3110", 7150, 1:36:075, 1), 
(103324, "2013-T3110", 7150, 1:37:215, 2), 
(103325, "2013-T3110", 7150, 1:36:168, 3), 
(103326, "2013-T3110", 7150, 1:35:798, 4), 
(103327, "2013-T3110", 7150, 1:34:281, 5), 
(103328, "2013-T3110", 7151, 1:36:149, 1), 
(103329, "2013-T3110", 7151, 1:35:297, 2), 
(103330, "2013-T3110", 7151, 1:37:984, 3), 
(103331, "2013-T3110", 7151, 1:35:908, 4), 
(103332, "2013-T3110", 7151, 1:37:872, 5), 
(103333, "2013-T3110", 7151, 1:36:207, 6), 
(103334, "2013-T3110", 7151, 1:36:691, 7), 
(103335, "2013-T3110", 7151, 1:37:960, 8), 
(103336, "2013-T3110", 7151, 1:35:794, 9), 
(103337, "2013-T3110", 7151, 1:37:281, 10), 
(103338, "2013-T3110", 7151, 1:35:987, 11), 
(103339, "2013-T3110", 7151, 1:37:933, 12), 
(103340, "2013-T3110", 7151, 1:35:078, 13), 
(103341, "2013-T3110", 7151, 1:36:845, 14), 
(103342, "2013-T3110", 7151, 1:35:102, 15), 
(103343, "2013-T3110", 7151, 1:37:729, 16), 
(103344, "2013-T3110", 7151, 1:36:639, 17), 
(103345, "2013-T3110", 7151, 1:37:249, 18), 
(103346, "2013-T3110", 7151, 1:37:526, 19), 
(103347, "2013-T3110", 7151, 1:35:363, 20), 
(103348, "2013-T3110", 7151, 1:34:445, 21), 
(103349, "2013-T3110", 7151, 1:35:850, 22), 
(103350, "2013-T3110", 7151, 1:35:341, 23), 
(103351, "2013-T3110", 7151, 1:37:094, 24), 
(103352, "2013-T3110", 7152, 1:37:724, 1), 
(103353, "2013-T3110", 7152, 1:35:402, 2), 
(103354, "2013-T3110", 7152, 1:34:520, 3), 
(103355, "2013-T3110", 7152, 1:34:608, 4), 
(103356, "2013-T3110", 7152, 1:37:273, 5), 
(103357, "2013-T3110", 7152, 1:36:092, 6), 
(103358, "2013-T3110", 7152, 1:34:921, 7), 
(103359, "2013-T3110", 7152, 1:35:722, 8), 
(103360, "2013-T3110", 7152, 1:36:830, 9), 
(103361, "2013-T3110", 7152, 1:35:554, 10), 
(103362, "2013-T3110", 7153, 1:36:983, 1), 
(103363, "2013-T3110", 7153, 1:35:606, 2), 
(103364, "2013-T3110", 7153, 1:35:086, 3), 
(103365, "2013-T3110", 7153, 1:37:249, 4), 
(103366, "2013-T3110", 7153, 1:35:403, 5), 
(103367, "2013-T3110", 7153, 1:36:677, 6), 
(103368, "2013-T3110", 7153, 1:35:796, 7), 
(103369, "2013-T3110", 7153, 1:37:984, 8), 
(103370, "2013-T3110", 7153, 1:34:504, 9), 
(103371, "2013-T3110", 7153, 1:34:829, 10), 
(103372, "2013-T3110", 7153, 1:35:499, 11), 
(103373, "2013-T3110", 7153, 1:36:562, 12), 
(103374, "2013-T3110", 7153, 1:37:711, 13), 
(103375, "2013-T3110", 7153, 1:35:898, 14), 
(103376, "2013-T3110", 7153, 1:34:801, 15), 
(103377, "2013-T3110", 7153, 1:36:690, 16), 
(103378, "2013-T3110", 7153, 1:37:421, 17), 
(103379, "2013-T3110", 7153, 1:35:235, 18), 
(103380, "2013-T3110", 7153, 1:35:387, 19), 
(103381, "2013-T3110", 7153, 1:34:491, 20), 
(103382, "2013-T3110", 7153, 1:34:678, 21), 
(103383, "2013-T3110", 7153, 1:35:452, 22), 
(103384, "2013-T3110", 7153, 1:34:888, 23), 
(103385, "2013-T3110", 7153, 1:35:203, 24), 
(103386, "2013-T3110", 7153, 1:35:234, 25), 
(103387, "2013-T3110", 7153, 1:35:889, 26), 
(103388, "2013-T3110", 7153, 1:37:605, 27), 
(103389, "2013-T3110", 7153, 1:37:020, 28), 
(103390, "2013-T3110", 7154, 1:36:922, 1), 
(103391, "2013-T3110", 7154, 1:36:374, 2), 
(103392, "2013-T3110", 7154, 1:35:308, 3), 
(103393, "2013-T3110", 7155, 1:36:740, 1), 
(103394, "2013-T3110", 7155, 1:37:609, 2), 
(103395, "2013-T3110", 7155, 1:34:760, 3), 
(103396, "2013-T3110", 7155, 1:36:126, 4), 
(103397, "2013-T3110", 7155, 1:37:621, 5), 
(103398, "2013-T3110", 7155, 1:36:718, 6), 
(103399, "2013-T3110", 7155, 1:36:854, 7), 
(103400, "2013-T3110", 7155, 1:37:183, 8), 
(103401, "2013-T3110", 7155, 1:37:395, 9), 
(103402, "2013-T3110", 7155, 1:36:863, 10), 
(103403, "2013-T3110", 7155, 1:37:275, 11), 
(103404, "2013-T3110", 7155, 1:37:710, 12), 
(103405, "2013-T3110", 7155, 1:34:756, 13), 
(103406, "2013-T3110", 7155, 1:34:765, 14), 
(103407, "2013-T3110", 7155, 1:34:872, 15), 
(103408, "2013-T3110", 7155, 1:36:579, 16), 
(103409, "2013-T3110", 7155, 1:37:451, 17), 
(103410, "2013-T3110", 7155, 1:35:021, 18), 
(103411, "2013-T3110", 7155, 1:37:481, 19), 
(103412, "2013-T3110", 7155, 1:36:010, 20), 
(103413, "2013-T3110", 7155, 1:37:446, 21), 
(103414, "2013-T3110", 7155, 1:34:541, 22), 
(103415, "2013-T3110", 7155, 1:35:580, 23), 
(103416, "2013-T3110", 7156, 1:35:774, 1), 
(103417, "2013-T3110", 7156, 1:37:838, 2), 
(103418, "2013-T3110", 7156, 1:35:108, 3), 
(103419, "2013-T3110", 7156, 1:34:092, 4), 
(103420, "2013-T3110", 7156, 1:34:328, 5), 
(103421, "2013-T3110", 7156, 1:37:847, 6), 
(103422, "2013-T3110", 7156, 1:35:122, 7), 
(103423, "2013-T3110", 7156, 1:36:348, 8), 
(103424, "2013-T3110", 7156, 1:36:990, 9), 
(103425, "2013-T3110", 7156, 1:34:668, 10), 
(103426, "2013-T3110", 7156, 1:34:891, 11), 
(103427, "2013-T3110", 7156, 1:37:001, 12), 
(103428, "2013-T3110", 7156, 1:35:025, 13), 
(103429, "2013-T3110", 7156, 1:34:011, 14), 
(103430, "2013-T3110", 7156, 1:37:499, 15), 
(103431, "2013-T3110", 7156, 1:35:285, 16), 
(103432, "2013-T3110", 7156, 1:37:941, 17), 
(103433, "2013-T3110", 7156, 1:37:968, 18), 
(103434, "2013-T3110", 7156, 1:36:061, 19), 
(103435, "2013-T3110", 7156, 1:35:975, 20), 
(103436, "2013-T3110", 7156, 1:34:502, 21), 
(103437, "2013-T3110", 7156, 1:37:346, 22), 
(103438, "2013-T3110", 7156, 1:34:455, 23), 
(103439, "2013-T3110", 7157, 1:36:927, 1), 
(103440, "2013-T3110", 7157, 1:36:329, 2), 
(103441, "2013-T3110", 7157, 1:36:250, 3), 
(103442, "2013-T3110", 7157, 1:37:785, 4), 
(103443, "2013-T3110", 7157, 1:34:226, 5), 
(103444, "2013-T3110", 7157, 1:37:122, 6), 
(103445, "2013-T3110", 7157, 1:34:231, 7), 
(103446, "2013-T3110", 7157, 1:37:959, 8), 
(103447, "2013-T3110", 7157, 1:36:156, 9), 
(103448, "2013-T3110", 7157, 1:35:295, 10), 
(103449, "2013-T3110", 7157, 1:37:072, 11), 
(103450, "2013-T3110", 7157, 1:36:683, 12), 
(103451, "2013-T3110", 7157, 1:34:888, 13), 
(103452, "2013-T3110", 7157, 1:35:254, 14), 
(103453, "2013-T3110", 7157, 1:36:597, 15), 
(103454, "2013-T3110", 7157, 1:34:080, 16), 
(103455, "2013-T3110", 7158, 1:36:379, 1), 
(103456, "2013-T3110", 7158, 1:35:967, 2), 
(103457, "2013-T3110", 7158, 1:34:772, 3), 
(103458, "2013-T3110", 7158, 1:34:765, 4), 
(103459, "2013-T3110", 7158, 1:37:040, 5), 
(103460, "2013-T3110", 7158, 1:35:674, 6), 
(103461, "2013-T3110", 7158, 1:37:227, 7), 
(103462, "2013-T3110", 7158, 1:35:983, 8), 
(103463, "2013-T3110", 7159, 1:37:916, 1), 
(103464, "2013-T3110", 7159, 1:36:837, 2), 
(103465, "2013-T3110", 7159, 1:36:522, 3), 
(103466, "2013-T3110", 7159, 1:37:384, 4), 
(103467, "2013-T3110", 7159, 1:35:559, 5), 
(103468, "2013-T3110", 7159, 1:36:484, 6), 
(103469, "2013-T3110", 7159, 1:34:390, 7), 
(103470, "2013-T3110", 7159, 1:35:255, 8), 
(103471, "2013-T3110", 7159, 1:35:687, 9), 
(103472, "2013-T3110", 7159, 1:34:821, 10), 
(103473, "2013-T3110", 7159, 1:36:772, 11), 
(103474, "2013-T3110", 7159, 1:36:914, 12), 
(103475, "2013-T3110", 7159, 1:36:025, 13), 
(103476, "2013-T3110", 7159, 1:37:126, 14), 
(103477, "2013-T3110", 7159, 1:35:028, 15), 
(103478, "2013-T3110", 7159, 1:34:889, 16), 
(103479, "2013-T3110", 7159, 1:36:885, 17), 
(103480, "2013-T3110", 7159, 1:36:182, 18), 
(103481, "2013-T3110", 7159, 1:34:665, 19), 
(103482, "2013-T3110", 7160, 1:34:297, 1), 
(103483, "2013-T3110", 7161, 1:34:115, 1), 
(103484, "2013-T3110", 7162, 1:36:301, 1), 
(103485, "2013-T3110", 7162, 1:34:283, 2), 
(103486, "2013-T3110", 7162, 1:37:080, 3), 
(103487, "2013-T3110", 7162, 1:37:073, 4), 
(103488, "2013-T3110", 7162, 1:36:684, 5), 
(103489, "2013-T3110", 7162, 1:34:002, 6), 
(103490, "2013-T3110", 7162, 1:34:904, 7), 
(103491, "2013-T3110", 7162, 1:36:659, 8), 
(103492, "2013-T3110", 7162, 1:36:831, 9), 
(103493, "2013-T3110", 7162, 1:34:218, 10), 
(103494, "2013-T3110", 7162, 1:35:432, 11), 
(103495, "2013-T3110", 7162, 1:37:942, 12), 
(103496, "2013-T3110", 7162, 1:37:116, 13), 
(103497, "2013-T3110", 7162, 1:36:166, 14), 
(103498, "2013-T3110", 7162, 1:37:461, 15), 
(103499, "2013-T3110", 7162, 1:35:714, 16), 
(103500, "2013-T3110", 7163, 1:37:372, 1), 
(103501, "2013-T3110", 7163, 1:34:971, 2), 
(103502, "2013-T3110", 7163, 1:34:941, 3), 
(103503, "2013-T3110", 7163, 1:35:237, 4), 
(103504, "2013-T3110", 7163, 1:34:441, 5), 
(103505, "2013-T3110", 7163, 1:37:954, 6), 
(103506, "2013-T3110", 7163, 1:35:411, 7), 
(103507, "2013-T3110", 7163, 1:37:741, 8), 
(103508, "2013-T3110", 7163, 1:35:130, 9), 
(103509, "2013-T3110", 7163, 1:36:252, 10), 
(103510, "2013-T3110", 7163, 1:34:193, 11), 
(103511, "2013-T3110", 7163, 1:34:841, 12), 
(103512, "2013-T3110", 7163, 1:36:351, 13), 
(103513, "2013-T3110", 7163, 1:35:058, 14), 
(103514, "2013-T3110", 7163, 1:35:959, 15), 
(103515, "2013-T3110", 7163, 1:37:008, 16), 
(103516, "2013-T3110", 7163, 1:37:532, 17), 
(103517, "2013-T3110", 7163, 1:35:991, 18), 
(103518, "2013-T3110", 7163, 1:35:667, 19), 
(103519, "2013-T3110", 7163, 1:36:946, 20), 
(103520, "2013-T3110", 7163, 1:35:354, 21), 
(103521, "2013-T3110", 7163, 1:37:079, 22), 
(103522, "2013-T3110", 7163, 1:37:499, 23), 
(103523, "2013-T3110", 7163, 1:36:233, 24), 
(103524, "2013-T3110", 7163, 1:34:970, 25),


(103525, "2013-T3111", 7142, 1:31:905, 1), -- // India 2013 \\ 
(103526, "2013-T3111", 7142, 1:28:596, 2), 
(103527, "2013-T3111", 7142, 1:31:082, 3), 
(103528, "2013-T3111", 7142, 1:31:185, 4), 
(103529, "2013-T3111", 7143, 1:29:237, 1), 
(103530, "2013-T3111", 7143, 1:28:368, 2), 
(103531, "2013-T3111", 7143, 1:28:940, 3), 
(103532, "2013-T3111", 7143, 1:28:381, 4), 
(103533, "2013-T3111", 7143, 1:27:902, 5), 
(103534, "2013-T3111", 7143, 1:27:702, 6), 
(103535, "2013-T3111", 7143, 1:30:805, 7), 
(103536, "2013-T3111", 7143, 1:27:394, 8), 
(103537, "2013-T3111", 7143, 1:29:083, 9), 
(103538, "2013-T3111", 7143, 1:27:060, 10), 
(103539, "2013-T3111", 7143, 1:28:327, 11), 
(103540, "2013-T3111", 7143, 1:29:370, 12), 
(103541, "2013-T3111", 7143, 1:27:277, 13), 
(103542, "2013-T3111", 7143, 1:29:896, 14), 
(103543, "2013-T3111", 7143, 1:27:901, 15), 
(103544, "2013-T3111", 7143, 1:27:437, 16), 
(103545, "2013-T3111", 7143, 1:28:860, 17), 
(103546, "2013-T3111", 7143, 1:31:364, 18), 
(103547, "2013-T3111", 7143, 1:29:655, 19), 
(103548, "2013-T3111", 7143, 1:31:270, 20), 
(103549, "2013-T3111", 7144, 1:30:530, 1), 
(103550, "2013-T3111", 7144, 1:29:632, 2), 
(103551, "2013-T3111", 7144, 1:31:391, 3), 
(103552, "2013-T3111", 7144, 1:27:272, 4), 
(103553, "2013-T3111", 7144, 1:28:945, 5), 
(103554, "2013-T3111", 7144, 1:31:442, 6), 
(103555, "2013-T3111", 7144, 1:30:594, 7), 
(103556, "2013-T3111", 7144, 1:28:555, 8), 
(103557, "2013-T3111", 7144, 1:30:600, 9), 
(103558, "2013-T3111", 7144, 1:30:265, 10), 
(103559, "2013-T3111", 7144, 1:28:307, 11), 
(103560, "2013-T3111", 7144, 1:27:225, 12), 
(103561, "2013-T3111", 7144, 1:31:823, 13), 
(103562, "2013-T3111", 7144, 1:29:154, 14), 
(103563, "2013-T3111", 7144, 1:30:005, 15), 
(103564, "2013-T3111", 7144, 1:29:584, 16), 
(103565, "2013-T3111", 7144, 1:30:986, 17), 
(103566, "2013-T3111", 7144, 1:29:723, 18), 
(103567, "2013-T3111", 7144, 1:28:488, 19), 
(103568, "2013-T3111", 7144, 1:27:609, 20), 
(103569, "2013-T3111", 7144, 1:29:989, 21), 
(103570, "2013-T3111", 7144, 1:31:013, 22), 
(103571, "2013-T3111", 7144, 1:27:408, 23), 
(103572, "2013-T3111", 7144, 1:27:211, 24), 
(103573, "2013-T3111", 7144, 1:30:958, 25), 
(103574, "2013-T3111", 7144, 1:28:328, 26), 
(103575, "2013-T3111", 7145, 1:27:869, 1), 
(103576, "2013-T3111", 7145, 1:31:240, 2), 
(103577, "2013-T3111", 7145, 1:29:089, 3), 
(103578, "2013-T3111", 7145, 1:28:880, 4), 
(103579, "2013-T3111", 7145, 1:31:538, 5), 
(103580, "2013-T3111", 7145, 1:27:012, 6), 
(103581, "2013-T3111", 7145, 1:29:710, 7), 
(103582, "2013-T3111", 7145, 1:30:422, 8), 
(103583, "2013-T3111", 7145, 1:28:831, 9), 
(103584, "2013-T3111", 7145, 1:28:358, 10), 
(103585, "2013-T3111", 7145, 1:31:645, 11), 
(103586, "2013-T3111", 7145, 1:31:155, 12), 
(103587, "2013-T3111", 7145, 1:27:261, 13), 
(103588, "2013-T3111", 7145, 1:30:677, 14), 
(103589, "2013-T3111", 7145, 1:27:437, 15), 
(103590, "2013-T3111", 7146, 1:31:339, 1), 
(103591, "2013-T3111", 7146, 1:31:716, 2), 
(103592, "2013-T3111", 7146, 1:28:423, 3), 
(103593, "2013-T3111", 7146, 1:30:326, 4), 
(103594, "2013-T3111", 7146, 1:29:126, 5), 
(103595, "2013-T3111", 7146, 1:28:370, 6), 
(103596, "2013-T3111", 7146, 1:28:430, 7), 
(103597, "2013-T3111", 7146, 1:29:516, 8), 
(103598, "2013-T3111", 7146, 1:30:488, 9), 
(103599, "2013-T3111", 7146, 1:31:309, 10), 
(103600, "2013-T3111", 7146, 1:27:630, 11), 
(103601, "2013-T3111", 7146, 1:27:985, 12), 
(103602, "2013-T3111", 7147, 1:28:726, 1), 
(103603, "2013-T3111", 7147, 1:27:784, 2), 
(103604, "2013-T3111", 7147, 1:30:656, 3), 
(103605, "2013-T3111", 7147, 1:30:473, 4), 
(103606, "2013-T3111", 7147, 1:27:259, 5), 
(103607, "2013-T3111", 7147, 1:28:138, 6), 
(103608, "2013-T3111", 7147, 1:27:310, 7), 
(103609, "2013-T3111", 7147, 1:29:181, 8), 
(103610, "2013-T3111", 7147, 1:27:476, 9), 
(103611, "2013-T3111", 7147, 1:30:983, 10), 
(103612, "2013-T3111", 7147, 1:27:568, 11), 
(103613, "2013-T3111", 7147, 1:27:584, 12), 
(103614, "2013-T3111", 7147, 1:30:009, 13), 
(103615, "2013-T3111", 7147, 1:30:294, 14), 
(103616, "2013-T3111", 7147, 1:28:390, 15), 
(103617, "2013-T3111", 7147, 1:28:655, 16), 
(103618, "2013-T3111", 7148, 1:27:862, 1), 
(103619, "2013-T3111", 7148, 1:27:024, 2), 
(103620, "2013-T3111", 7148, 1:31:213, 3), 
(103621, "2013-T3111", 7148, 1:28:720, 4), 
(103622, "2013-T3111", 7148, 1:30:532, 5), 
(103623, "2013-T3111", 7148, 1:27:506, 6), 
(103624, "2013-T3111", 7148, 1:30:803, 7), 
(103625, "2013-T3111", 7148, 1:30:818, 8), 
(103626, "2013-T3111", 7148, 1:27:918, 9), 
(103627, "2013-T3111", 7148, 1:28:264, 10), 
(103628, "2013-T3111", 7148, 1:29:677, 11), 
(103629, "2013-T3111", 7148, 1:30:617, 12), 
(103630, "2013-T3111", 7148, 1:31:867, 13), 
(103631, "2013-T3111", 7148, 1:29:868, 14), 
(103632, "2013-T3111", 7148, 1:27:828, 15), 
(103633, "2013-T3111", 7148, 1:29:265, 16), 
(103634, "2013-T3111", 7148, 1:30:403, 17), 
(103635, "2013-T3111", 7148, 1:30:034, 18), 
(103636, "2013-T3111", 7148, 1:30:458, 19), 
(103637, "2013-T3111", 7148, 1:31:415, 20), 
(103638, "2013-T3111", 7148, 1:31:609, 21), 
(103639, "2013-T3111", 7148, 1:30:991, 22), 
(103640, "2013-T3111", 7148, 1:29:890, 23), 
(103641, "2013-T3111", 7148, 1:28:421, 24), 
(103642, "2013-T3111", 7148, 1:27:176, 25), 
(103643, "2013-T3111", 7148, 1:27:883, 26), 
(103644, "2013-T3111", 7148, 1:30:789, 27), 
(103645, "2013-T3111", 7149, 1:31:987, 1), 
(103646, "2013-T3111", 7149, 1:29:386, 2), 
(103647, "2013-T3111", 7149, 1:28:016, 3), 
(103648, "2013-T3111", 7149, 1:27:790, 4), 
(103649, "2013-T3111", 7149, 1:27:525, 5), 
(103650, "2013-T3111", 7149, 1:30:994, 6), 
(103651, "2013-T3111", 7149, 1:30:834, 7), 
(103652, "2013-T3111", 7149, 1:30:775, 8), 
(103653, "2013-T3111", 7149, 1:30:199, 9), 
(103654, "2013-T3111", 7149, 1:31:322, 10), 
(103655, "2013-T3111", 7149, 1:31:028, 11), 
(103656, "2013-T3111", 7149, 1:29:180, 12), 
(103657, "2013-T3111", 7149, 1:29:988, 13), 
(103658, "2013-T3111", 7149, 1:27:003, 14), 
(103659, "2013-T3111", 7150, 1:31:230, 1), 
(103660, "2013-T3111", 7150, 1:28:165, 2), 
(103661, "2013-T3111", 7150, 1:29:054, 3), 
(103662, "2013-T3111", 7150, 1:27:802, 4), 
(103663, "2013-T3111", 7150, 1:30:017, 5), 
(103664, "2013-T3111", 7150, 1:27:164, 6), 
(103665, "2013-T3111", 7150, 1:28:739, 7), 
(103666, "2013-T3111", 7151, 1:31:245, 1), 
(103667, "2013-T3111", 7151, 1:30:299, 2), 
(103668, "2013-T3111", 7151, 1:29:393, 3), 
(103669, "2013-T3111", 7151, 1:27:918, 4), 
(103670, "2013-T3111", 7151, 1:30:802, 5), 
(103671, "2013-T3111", 7151, 1:31:733, 6), 
(103672, "2013-T3111", 7151, 1:31:307, 7), 
(103673, "2013-T3111", 7151, 1:31:735, 8), 
(103674, "2013-T3111", 7151, 1:29:485, 9), 
(103675, "2013-T3111", 7151, 1:27:751, 10), 
(103676, "2013-T3111", 7151, 1:29:592, 11), 
(103677, "2013-T3111", 7151, 1:29:836, 12), 
(103678, "2013-T3111", 7151, 1:29:651, 13), 
(103679, "2013-T3111", 7151, 1:28:012, 14), 
(103680, "2013-T3111", 7151, 1:29:789, 15), 
(103681, "2013-T3111", 7151, 1:29:562, 16), 
(103682, "2013-T3111", 7151, 1:27:422, 17), 
(103683, "2013-T3111", 7151, 1:29:824, 18), 
(103684, "2013-T3111", 7151, 1:29:773, 19), 
(103685, "2013-T3111", 7151, 1:29:760, 20), 
(103686, "2013-T3111", 7151, 1:27:089, 21), 
(103687, "2013-T3111", 7151, 1:30:033, 22), 
(103688, "2013-T3111", 7151, 1:31:957, 23), 
(103689, "2013-T3111", 7151, 1:30:766, 24), 
(103690, "2013-T3111", 7151, 1:28:278, 25), 
(103691, "2013-T3111", 7151, 1:28:686, 26), 
(103692, "2013-T3111", 7152, 1:30:691, 1), 
(103693, "2013-T3111", 7152, 1:27:442, 2), 
(103694, "2013-T3111", 7152, 1:30:521, 3), 
(103695, "2013-T3111", 7152, 1:28:658, 4), 
(103696, "2013-T3111", 7152, 1:28:303, 5), 
(103697, "2013-T3111", 7152, 1:30:575, 6), 
(103698, "2013-T3111", 7152, 1:29:669, 7), 
(103699, "2013-T3111", 7152, 1:28:791, 8), 
(103700, "2013-T3111", 7152, 1:28:064, 9), 
(103701, "2013-T3111", 7153, 1:27:926, 1), 
(103702, "2013-T3111", 7153, 1:28:181, 2), 
(103703, "2013-T3111", 7153, 1:29:243, 3), 
(103704, "2013-T3111", 7153, 1:28:224, 4), 
(103705, "2013-T3111", 7153, 1:31:769, 5), 
(103706, "2013-T3111", 7153, 1:30:691, 6), 
(103707, "2013-T3111", 7153, 1:31:438, 7), 
(103708, "2013-T3111", 7153, 1:30:243, 8), 
(103709, "2013-T3111", 7153, 1:29:550, 9), 
(103710, "2013-T3111", 7153, 1:27:717, 10), 
(103711, "2013-T3111", 7153, 1:28:645, 11), 
(103712, "2013-T3111", 7153, 1:30:858, 12), 
(103713, "2013-T3111", 7153, 1:27:808, 13), 
(103714, "2013-T3111", 7153, 1:27:729, 14), 
(103715, "2013-T3111", 7153, 1:31:308, 15), 
